,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.9845279223389857,0.4024244314122235,10,0.6280241012573242,3,865,932,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.9085577829208369,0.6583629893238434,0.7241176985698785
1,1,0.9935370195279084,0.5483062079910705,11,0.26335930824279785,3,924,924,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.9073546951558298,0.6583629893238434,0.8324129848979676
2,2,0.9025675507656402,0.5322807510929004,12,0.2737889289855957,3,880,880,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8617321200225645,0.6583629893238434,0.8778977192791015
3,3,0.9877076428802523,0.571096761591684,13,0.2409801483154297,3,665,757,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8627943828595599,0.6583629893238434,0.8353276732217956
4,4,0.8443749494762536,0.3461977669523645,14,0.23382902145385742,3,666,666,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8646461562582562,0.6583629893238434,0.9069940199237949
5,5,0.9228265244058783,0.5327265047679505,15,0.2219686508178711,3,934,934,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8680999277821584,0.6583629893238434,0.8677682324589826
6,6,0.8253408139432256,0.5163681026148577,16,0.29177331924438477,3,925,923,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8633336522897004,0.6583629893238434,0.9165110876903089
7,7,0.987665441548911,0.4552776769904072,17,0.19497942924499512,3,891,891,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.877730339180723,0.6583629893238434,0.8353487738874662
8,8,0.9709424867366635,0.46931936180319184,18,0.17356657981872559,3,546,885,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.8648267903089701,0.6583629893238434,0.8437102512935899
9,9,0.9422779104637541,0.5249199666106276,19,0.18579626083374023,3,924,924,False,False,Optimal,0,jetson2,MobileNet,0.71878,0.866016717472522,0.6583629893238434,0.8580425394300446
10,10,0.9845279223389857,0.4024244314122235,10,0.22738099098205566,3,865,932,False,False,EGP,0,jetson2,MobileNet,0.71878,0.9085577829208369,0.6583629893238434,0.8369175334924288
11,11,0.9935370195279084,0.5483062079910705,11,0.19824862480163574,3,924,924,False,False,EGP,0,jetson2,MobileNet,0.71878,0.9073546951558298,0.6583629893238434,0.8324129848979676
12,12,0.9025675507656402,0.5322807510929004,12,0.14792704582214355,3,880,880,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8617321200225645,0.6583629893238434,0.8778977192791015
13,13,0.9877076428802523,0.571096761591684,13,0.16698527336120605,3,665,757,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8627943828595599,0.6583629893238434,0.8353276732217956
14,14,0.8443749494762536,0.3461977669523645,14,0.16279053688049316,3,666,666,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8646461562582562,0.6583629893238434,0.9069940199237949
15,15,0.9228265244058783,0.5327265047679505,15,0.20569157600402832,3,934,934,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8680999277821584,0.6583629893238434,0.8677682324589826
16,16,0.8253408139432256,0.5163681026148577,16,0.19742774963378906,3,925,923,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8633336522897004,0.6583629893238434,0.9165110876903089
17,17,0.987665441548911,0.4552776769904072,17,0.22349214553833008,3,891,891,False,False,EGP,0,jetson2,MobileNet,0.71878,0.877730339180723,0.6583629893238434,0.8353487738874662
18,18,0.9709424867366635,0.46931936180319184,18,0.16777706146240234,3,546,885,False,False,EGP,0,jetson2,MobileNet,0.71878,0.8648267903089701,0.6583629893238434,0.8437102512935899
19,19,0.9422779104637541,0.5249199666106276,19,0.17702412605285645,3,924,924,False,False,EGP,0,jetson2,MobileNet,0.71878,0.866016717472522,0.6583629893238434,0.8580425394300446
20,20,0.9845279223389857,0.4024244314122235,10,0.28067469596862793,3,865,932,False,False,AGP,0,jetson2,MobileNet,0.71878,0.9085577829208369,0.6583629893238434,0.8369175334924288
21,21,0.9935370195279084,0.5483062079910705,11,0.2601010799407959,3,924,924,False,False,AGP,0,jetson2,MobileNet,0.71878,0.9073546951558298,0.6583629893238434,0.8324129848979676
22,22,0.9025675507656402,0.5322807510929004,12,0.23903298377990723,3,880,880,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8617321200225645,0.6583629893238434,0.8778977192791015
23,23,0.9877076428802523,0.571096761591684,13,0.27059364318847656,3,665,757,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8627943828595599,0.6583629893238434,0.8353276732217956
24,24,0.8443749494762536,0.3461977669523645,14,0.19400596618652344,3,666,666,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8646461562582562,0.6583629893238434,0.9069940199237949
25,25,0.9228265244058783,0.5327265047679505,15,0.20539021492004395,3,934,934,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8680999277821584,0.6583629893238434,0.8677682324589826
26,26,0.8253408139432256,0.5163681026148577,16,0.23615741729736328,3,925,923,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8633336522897004,0.6583629893238434,0.9165110876903089
27,27,0.987665441548911,0.4552776769904072,17,0.252758264541626,3,891,891,False,False,AGP,0,jetson2,MobileNet,0.71878,0.877730339180723,0.6583629893238434,0.8353487738874662
28,28,0.9709424867366635,0.46931936180319184,18,0.23372101783752441,3,546,885,False,False,AGP,0,jetson2,MobileNet,0.71878,0.8648267903089701,0.6583629893238434,0.8437102512935899
29,29,0.9422779104637541,0.5249199666106276,19,0.1477358341217041,3,924,924,False,False,AGP,0,jetson2,MobileNet,0.71878,0.866016717472522,0.6583629893238434,0.8580425394300446
30,30,0.9845279223389857,0.4024244314122235,10,0.18063807487487793,3,865,932,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.9085577829208369,0.6583629893238434,0.8369175334924288
31,31,0.9935370195279084,0.5483062079910705,11,0.17069721221923828,3,924,924,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.9073546951558298,0.6583629893238434,0.8324129848979676
32,32,0.9025675507656402,0.5322807510929004,12,0.1427466869354248,3,880,880,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.8617321200225645,0.6583629893238434,0.8778977192791015
33,33,0.9877076428802523,0.571096761591684,13,0.16697287559509277,3,665,757,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.8627943828595599,0.6583629893238434,0.8353276732217956
34,34,0.8443749494762536,0.3461977669523645,14,0.2212228775024414,3,666,666,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.8646461562582562,0.6583629893238434,0.9069940199237949
35,35,0.9228265244058783,0.5327265047679505,15,0.19249629974365234,3,934,934,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.8680999277821584,0.6583629893238434,0.8677682324589826
36,36,0.8253408139432256,0.5163681026148577,16,0.17362570762634277,3,925,923,False,False,Knapsack,0,jetson2,MobileNet,0.71878,0.8633336522897004,0.6583629893238434,0.9165110876903089
