,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.997223088386256,0.47622026464509415,20,0.9682180881500244,1,301,301,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.4187882402721461,0.7648,0.6377895440544069
1,1,0.9473177725935629,0.4748469135199635,21,0.7250380516052246,1,318,308,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.3934840709897178,0.7648,0.7836455446605881
2,2,0.9959488453499443,0.4773980676136865,22,0.6237320899963379,1,29,44,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.4161797410402451,0.7648,0.8112585661337022
3,3,0.989188672888988,0.4645193287127054,23,0.6993134021759033,1,245,245,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.38896236475885054,0.7648,0.770408626823907
4,4,0.9789517622068301,0.7755544581398495,24,0.816972017288208,1,211,211,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.40806282228102037,0.7648,0.8722153393224057
5,5,0.9451267949684291,0.4026219689450622,25,0.7836441993713379,1,33,33,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.38862462798147285,0.7648,0.7193254873026476
6,6,0.9795663874158107,0.5297615810635584,26,0.7874782085418701,1,237,237,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.46140814424276794,0.7648,0.7637584925529388
7,7,0.9894475898190783,0.30724716523431905,27,0.7980518341064453,1,152,152,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.4177812216453053,0.7648,0.6422738706543978
8,8,0.9293811007188806,0.28336351261642045,28,0.7838923931121826,1,310,310,False,False,Optimal,0,rpi4-1,DenseNet,0.77138,0.39710174211247273,0.7648,0.6674450093926787
9,9,0.7003433557644503,0.6273376002284246,29,0.30658698081970215,3,383,279,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.3795358220586254,0.5675675675675675,0.9336121059015586
10,10,0.997223088386256,0.47622026464509415,20,1.1745152473449707,1,301,301,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.4187882402721461,0.7648,0.5346409644569338
11,11,0.9473177725935629,0.4748469135199635,21,1.160139560699463,1,318,308,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.3934840709897178,0.7648,0.566094790113469
12,12,0.9959488453499443,0.4773980676136865,22,1.1028504371643066,1,29,44,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.4161797410402451,0.7648,0.5716993925497178
13,13,0.989188672888988,0.4645193287127054,23,0.7273564338684082,1,245,245,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.38896236475885054,0.7648,0.7563871109776545
14,14,0.9789517622068301,0.7755544581398495,24,0.7475066184997559,1,211,211,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.40806282228102037,0.7648,0.892924118896585
15,15,0.9451267949684291,0.4026219689450622,25,0.7034621238708496,1,33,33,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.38862462798147285,0.7648,0.7594165250528917
16,16,0.9795663874158107,0.5297615810635584,26,0.7110874652862549,1,237,237,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.46140814424276794,0.7648,0.8019538641807464
17,17,0.9894475898190783,0.30724716523431905,27,0.691615104675293,1,152,152,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.4177812216453053,0.7648,0.695492235369974
18,18,0.9293811007188806,0.28336351261642045,28,0.6535043716430664,1,310,310,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.39710174211247273,0.7648,0.7326390201272368
19,19,0.7003433557644503,0.6273376002284246,29,0.6725523471832275,1,279,279,False,False,EGP,0,rpi4-1,DenseNet,0.77138,0.4058358220586254,0.7648,0.9773926265225985
20,20,0.997223088386256,0.47622026464509415,20,0.7917592525482178,1,301,301,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.4187882402721461,0.7648,0.7260189618553102
21,21,0.9473177725935629,0.4748469135199635,21,1.1043901443481445,1,318,308,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.3934840709897178,0.7648,0.5939694982891282
22,22,0.9959488453499443,0.4773980676136865,22,1.0542101860046387,1,29,44,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.4161797410402451,0.7648,0.5960195181295518
23,23,0.989188672888988,0.4645193287127054,23,1.2478749752044678,1,245,245,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.38896236475885054,0.7648,0.4961278403096248
24,24,0.9789517622068301,0.7755544581398495,24,0.9211874008178711,1,211,211,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.40806282228102037,0.7648,0.8201076475575741
25,25,0.9451267949684291,0.4026219689450622,25,0.7022397518157959,1,33,33,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.38862462798147285,0.7648,0.7600277110804186
26,26,0.9795663874158107,0.5297615810635584,26,0.7023437023162842,1,237,237,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.46140814424276794,0.7648,0.8063257456657318
27,27,0.9894475898190783,0.30724716523431905,27,0.5876023769378662,1,152,152,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.4177812216453053,0.7648,0.7474985992386873
28,28,0.9293811007188806,0.28336351261642045,28,0.712238073348999,1,310,310,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.39710174211247273,0.7648,0.7032721692742705
29,29,0.7003433557644503,0.6273376002284246,29,0.7726681232452393,1,279,279,False,False,AGP,0,rpi4-1,DenseNet,0.77138,0.4058358220586254,0.7648,0.9273347384915926
30,30,0.997223088386256,0.47622026464509415,20,0.7141528129577637,1,301,301,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.4187882402721461,0.7648,0.7648221816505373
31,31,0.9473177725935629,0.4748469135199635,21,0.6469941139221191,1,318,308,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.3934840709897178,0.7648,0.8226675135021408
32,32,0.9959488453499443,0.4773980676136865,22,0.5942831039428711,1,29,44,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.4161797410402451,0.7648,0.8259830591604356
33,33,0.989188672888988,0.4645193287127054,23,0.6149482727050781,1,245,245,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.38896236475885054,0.7648,0.8125911915593196
34,34,0.9789517622068301,0.7755544581398495,24,0.659217119216919,1,211,211,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.40806282228102037,0.7648,0.892924118896585
35,35,0.9451267949684291,0.4026219689450622,25,0.7352488040924072,1,33,33,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.38862462798147285,0.7648,0.7435231849421129
36,36,0.9795663874158107,0.5297615810635584,26,0.6439201831817627,1,237,237,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.46140814424276794,0.7648,0.8355375052329925
37,37,0.9894475898190783,0.30724716523431905,27,0.6349663734436035,1,152,152,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.4177812216453053,0.7648,0.7238166009858187
38,38,0.9293811007188806,0.28336351261642045,28,0.6423492431640625,1,310,310,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.39710174211247273,0.7648,0.7382165843667388
39,39,0.7003433557644503,0.6273376002284246,29,0.6419899463653564,1,279,279,False,False,Knapsack,0,rpi4-1,DenseNet,0.77138,0.4058358220586254,0.7648,0.992673826931534
40,40,0.997223088386256,0.47622026464509415,20,0.34884142875671387,4,301,301,False,False,Random,0,rpi4-1,ResNet,0.69758,0.38188824027214613,0.6304347826086957,0.8166058471112199
41,41,0.9473177725935629,0.4748469135199635,21,0.305617094039917,3,318,308,False,False,Random,0,rpi4-1,MobileNet,0.71878,0.36718407098971784,0.5675675675675675,0.8101248974870023
42,42,0.9959488453499443,0.4773980676136865,22,0.23890304565429688,3,71,44,False,False,Random,0,rpi4-1,MobileNet,0.71878,0.3898797410402451,0.5675675675675675,0.7858093611088116
43,43,0.989188672888988,0.4645193287127054,23,0.32100367546081543,4,245,245,False,False,Random,0,rpi4-1,ResNet,0.69758,0.35206236475885055,0.6304347826086957,0.8206230548598539
44,44,0.9789517622068301,0.7755544581398495,24,0.30749988555908203,4,159,211,False,False,Random,0,rpi4-1,ResNet,0.69758,0.3711628222810204,0.6304347826086957,0.8257415102009328
45,45,0.9451267949684291,0.4026219689450622,25,0.24544024467468262,4,137,33,False,False,Random,0,rpi4-1,ResNet,0.69758,0.35172462798147286,0.6304347826086957,0.8426539938201333
46,46,0.9795663874158107,0.5297615810635584,26,0.39134979248046875,4,237,237,False,False,Random,0,rpi4-1,ResNet,0.69758,0.42450814424276795,0.6304347826086957,0.8254341975964425
47,47,0.9894475898190783,0.30724716523431905,27,0.23959779739379883,3,152,152,False,False,Random,0,rpi4-1,MobileNet,0.71878,0.3914812216453053,0.5675675675675675,0.7890599888742447
48,48,0.9293811007188806,0.28336351261642045,28,0.24908709526062012,3,310,310,False,False,Random,0,rpi4-1,MobileNet,0.71878,0.37080174211247274,0.5675675675675675,0.8190932334243435
49,49,0.7003433557644503,0.6273376002284246,29,0.20339465141296387,3,383,279,False,False,Random,0,rpi4-1,MobileNet,0.71878,0.3795358220586254,0.5675675675675675,0.9336121059015586
50,50,0.9915724261352711,0.3105674251345675,20,0.7291338443756104,1,298,298,False,False,Optimal,1,rpi4-1,DenseNet,0.77138,0.4187882402721461,0.7648,0.677330577311843
51,51,0.9968589275754988,0.27937651076896486,21,0.737396240234375,1,246,246,False,False,Optimal,1,rpi4-1,DenseNet,0.77138,0.3934840709897178,0.7648,0.6549606714795455
52,52,0.9983306338835243,0.2792538192705457,22,0.6621856689453125,1,101,101,False,False,Optimal,1,rpi4-1,DenseNet,0.77138,0.4161797410402451,0.7648,0.6917687582208545
53,53,0.7115384453745427,0.41987395415291767,23,0.24779891967773438,3,91,95,False,False,Optimal,1,rpi4-1,MobileNet,0.71878,0.36266236475885055,0.5675675675675675,0.9280145610965125
