,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.9983846577277574,0.49857949444201144,20,0.4423243999481201,3,252,252,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8453259547376555,0.7170418006430869,0.8593285714576647
1,1,0.9599059532593816,0.8007529518769813,21,0.298382043838501,3,189,196,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.87810595188926,0.7170418006430869,0.8785679236918527
2,2,0.9925049631459565,0.5430193382299687,22,0.24534893035888672,3,12,12,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8351378720720664,0.7170418006430869,0.8622684187485652
3,3,0.9772762406542129,0.5273460930241204,23,0.24646258354187012,3,136,136,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.858202152013165,0.7170418006430869,0.869882779994437
4,4,0.9855916932781307,0.7227254469525554,24,0.30005764961242676,3,324,324,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8445822891349619,0.7170418006430869,0.8657250536824781
5,5,0.8782960815434366,0.36588667564156124,25,0.29636144638061523,3,36,36,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8381234898642871,0.7170418006430869,0.9193728595498252
6,6,0.902361065368944,0.5614877422802982,26,0.310715913772583,3,151,195,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.899575447449561,0.7170418006430869,0.9073403676370715
7,7,0.9997806587121995,0.7083369937363888,27,0.2612631320953369,3,268,268,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8516582493656402,0.7170418006430869,0.8586305709654437
8,8,0.8787654244061678,0.5668890518523033,28,0.2041940689086914,3,300,300,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8340190098672289,0.7170418006430869,0.9191381881184595
9,9,0.8637842657914144,0.43981460919929044,29,0.20847439765930176,3,246,246,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8532214801283502,0.7170418006430869,0.9266287674258362
10,10,0.9983846577277574,0.49857949444201144,20,0.2492382526397705,3,252,252,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8453259547376555,0.7170418006430869,0.8593285714576647
11,11,0.9599059532593816,0.8007529518769813,21,0.28725099563598633,3,189,196,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.87810595188926,0.7170418006430869,0.8785679236918527
12,12,0.9925049631459565,0.5430193382299687,22,0.24799799919128418,3,12,12,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8351378720720664,0.7170418006430869,0.8622684187485652
