,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.9978368027478949,0.5026134524993148,20,0.26227593421936035,3,4,4,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8505864592138707,0.7378335949764521,0.8699983961142785
1,1,0.8191057526635372,0.34862259156388054,21,0.28568506240844727,3,224,224,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8354799606527222,0.7378335949764521,0.9593639211564574
2,2,0.9827212641799202,0.6073749540071612,22,0.2509167194366455,3,186,186,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8490766398694218,0.7378335949764521,0.877556165398266
3,3,0.9871644899184023,0.5470297832575902,23,0.2323603630065918,3,74,74,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8653563713955761,0.7378335949764521,0.8753345525290248
4,4,0.9374386493706132,0.6523740689297467,24,0.23968958854675293,3,11,11,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8451695842366789,0.7378335949764521,0.9001974728029194
5,5,0.9877151583835271,0.6984437218933048,25,0.23185300827026367,3,276,276,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8586870231687618,0.7378335949764521,0.8750592182964625
6,6,0.9773585267458131,0.5768522488647356,26,0.2843635082244873,3,67,66,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8606944140816806,0.7378335949764521,0.8802375341153195
7,7,0.9546409064702086,0.5821677617134906,27,0.2844672203063965,3,272,272,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8402117201066139,0.7378335949764521,0.8915963442531217
8,8,0.9411120217462974,0.7394843436208329,28,0.2069859504699707,3,272,271,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8770772950902375,0.7378335949764521,0.8983607866150773
9,9,0.9944418134544968,0.4035296836022914,29,0.19566655158996582,3,175,200,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.943583857557002,0.7378335949764521,0.8716958907609776
10,10,0.9978368027478949,0.5026134524993148,20,0.24380707740783691,3,4,4,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8505864592138707,0.7378335949764521,0.8699983961142785
11,11,0.8191057526635372,0.34862259156388054,21,0.24980711936950684,3,224,224,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8354799606527222,0.7378335949764521,0.9593639211564574
12,12,0.9827212641799202,0.6073749540071612,22,0.2821202278137207,3,186,186,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8490766398694218,0.7378335949764521,0.877556165398266
13,13,0.9871644899184023,0.5470297832575902,23,0.2174842357635498,3,74,74,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8653563713955761,0.7378335949764521,0.8753345525290248
14,14,0.9374386493706132,0.6523740689297467,24,0.2867567539215088,3,11,11,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8451695842366789,0.7378335949764521,0.9001974728029194
15,15,0.9877151583835271,0.6984437218933048,25,0.24517130851745605,3,276,276,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8586870231687618,0.7378335949764521,0.8750592182964625
16,16,0.9773585267458131,0.5768522488647356,26,0.23722314834594727,3,67,66,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8606944140816806,0.7378335949764521,0.8802375341153195
17,17,0.9546409064702086,0.5821677617134906,27,0.3364853858947754,3,272,272,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8402117201066139,0.7378335949764521,0.8915963442531217
18,18,0.9411120217462974,0.7394843436208329,28,0.2007300853729248,3,272,271,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8770772950902375,0.7378335949764521,0.8983607866150773
