,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.9630102631151394,0.5418828760947707,0,0.3642852306365967,3,315,315,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8382144800131558,0.6854384553499597,0.8612140961174102
1,1,0.8566572969318416,0.4809425210729724,1,0.27248334884643555,3,151,151,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8391050619520167,0.6854384553499597,0.9143905792090591
2,2,0.9707052695681022,0.53685701427201,2,0.21303510665893555,3,92,92,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8410281195564737,0.6854384553499597,0.8573665928909288
3,3,0.9408906818117299,0.5387410243983551,3,0.2697756290435791,3,180,180,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8973363907855767,0.6854384553499597,0.8722738867691149
4,4,0.9993761183236359,0.3608570864724038,4,0.23295354843139648,3,165,165,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.9287898810753679,0.6854384553499597,0.843031168513162
5,5,0.9406705304462037,0.43212667467566057,5,0.2610361576080322,3,21,22,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8532194852448558,0.6854384553499597,0.872383962451878
6,6,0.9957547495819457,0.3920385716952739,6,0.23843884468078613,3,71,71,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.9565376660836846,0.6854384553499597,0.844841852884007
7,7,0.9767722387995432,0.5219880143205392,7,0.24083924293518066,3,97,97,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8656160523490104,0.6854384553499597,0.8543331082752083
8,8,0.9152376879057414,0.49170378403863674,8,0.24448251724243164,3,712,111,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8477831313350865,0.6854384553499597,0.8851003837221092
9,9,0.8398908550249927,0.4301151477901829,9,0.23725199699401855,3,76,76,False,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8693858683464182,0.6854384553499597,0.9227738001624834
10,10,0.9630102631151394,0.5418828760947707,0,0.2494361400604248,3,315,315,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8382144800131558,0.6854384553499597,0.8612140961174102
11,11,0.8566572969318416,0.4809425210729724,1,0.26790881156921387,3,151,151,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8391050619520167,0.6854384553499597,0.9143905792090591
12,12,0.9707052695681022,0.53685701427201,2,0.23521947860717773,3,92,92,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8410281195564737,0.6854384553499597,0.8573665928909288
13,13,0.9408906818117299,0.5387410243983551,3,0.24286127090454102,3,180,180,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8973363907855767,0.6854384553499597,0.8722738867691149
14,14,0.9993761183236359,0.3608570864724038,4,0.24791169166564941,3,165,165,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.9287898810753679,0.6854384553499597,0.843031168513162
15,15,0.9406705304462037,0.43212667467566057,5,0.29033970832824707,3,21,22,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8532194852448558,0.6854384553499597,0.872383962451878
16,16,0.9957547495819457,0.3920385716952739,6,0.21057868003845215,3,71,71,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.9565376660836846,0.6854384553499597,0.844841852884007
17,17,0.9767722387995432,0.5219880143205392,7,0.23108386993408203,3,97,97,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8656160523490104,0.6854384553499597,0.8543331082752083
18,18,0.9152376879057414,0.49170378403863674,8,0.2753109931945801,3,712,111,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8477831313350865,0.6854384553499597,0.8851003837221092
19,19,0.8398908550249927,0.4301151477901829,9,0.29186439514160156,3,76,76,False,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8693858683464182,0.6854384553499597,0.9227738001624834
20,20,0.9630102631151394,0.5418828760947707,0,0.2948901653289795,3,315,315,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8382144800131558,0.6854384553499597,0.8612140961174102
21,21,0.8566572969318416,0.4809425210729724,1,0.2507772445678711,3,151,151,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8391050619520167,0.6854384553499597,0.9143905792090591
22,22,0.9707052695681022,0.53685701427201,2,0.2342662811279297,3,92,92,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8410281195564737,0.6854384553499597,0.8573665928909288
23,23,0.9408906818117299,0.5387410243983551,3,0.32024574279785156,3,180,180,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8973363907855767,0.6854384553499597,0.8722738867691149
24,24,0.9993761183236359,0.3608570864724038,4,0.2673346996307373,3,165,165,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.9287898810753679,0.6854384553499597,0.843031168513162
25,25,0.9406705304462037,0.43212667467566057,5,0.26320886611938477,3,21,22,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8532194852448558,0.6854384553499597,0.872383962451878
26,26,0.9957547495819457,0.3920385716952739,6,0.22438502311706543,3,71,71,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.9565376660836846,0.6854384553499597,0.844841852884007
27,27,0.9767722387995432,0.5219880143205392,7,0.21590876579284668,3,97,97,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8656160523490104,0.6854384553499597,0.8543331082752083
28,28,0.9152376879057414,0.49170378403863674,8,0.2758982181549072,3,712,111,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8477831313350865,0.6854384553499597,0.8851003837221092
29,29,0.8398908550249927,0.4301151477901829,9,0.282181978225708,3,76,76,False,False,AGP,0,rpi4-1,MobileNet,0.71878,0.8693858683464182,0.6854384553499597,0.9227738001624834
30,30,0.9630102631151394,0.5418828760947707,0,0.2853062152862549,3,315,315,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8382144800131558,0.6854384553499597,0.8612140961174102
31,31,0.8566572969318416,0.4809425210729724,1,0.2650892734527588,3,151,151,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8391050619520167,0.6854384553499597,0.9143905792090591
32,32,0.9707052695681022,0.53685701427201,2,0.20883393287658691,3,92,92,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8410281195564737,0.6854384553499597,0.8573665928909288
33,33,0.9408906818117299,0.5387410243983551,3,0.2876927852630615,3,180,180,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8973363907855767,0.6854384553499597,0.8722738867691149
34,34,0.9993761183236359,0.3608570864724038,4,0.2754366397857666,3,165,165,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.9287898810753679,0.6854384553499597,0.843031168513162
35,35,0.9406705304462037,0.43212667467566057,5,0.26496291160583496,3,21,22,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8532194852448558,0.6854384553499597,0.872383962451878
36,36,0.9957547495819457,0.3920385716952739,6,0.23791885375976562,3,71,71,False,False,Knapsack,0,rpi4-1,MobileNet,0.71878,0.9565376660836846,0.6854384553499597,0.844841852884007
