,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.9677555571181555,0.36395521224643856,0,0.3734877109527588,3,89,89,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.841934157571171,0.7117073170731707,0.8672096306243475
1,1,0.992317008231896,0.408877034105789,1,0.23513269424438477,3,158,158,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8400788998506417,0.7117073170731707,0.8596951544206374
2,2,0.9682085357954602,0.2884696515583313,2,0.3583381175994873,3,324,324,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.841827056138603,0.7117073170731707,0.8368151576182773
3,3,0.9937617076019389,0.2972707900626981,3,0.5071506500244141,3,176,176,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8944828730577321,0.7117073170731707,0.7540328747547579
4,4,0.9907913006333889,0.32711808446152135,4,0.49871253967285156,3,211,211,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8335729515651125,0.7117073170731707,0.7746607806142258
5,5,0.9921862818395031,0.30480285478331687,5,0.649289608001709,3,170,170,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8715005773321618,0.7117073170731707,0.6875171410076377
6,6,0.9808834517895354,0.07975547102794303,6,0.5140962600708008,3,38,38,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8757434459879195,0.7117073170731707,0.6482415381203888
7,7,0.9873009809426714,0.603490912901135,7,0.4776432514190674,3,39,39,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.971003069152832,0.7117073170731707,0.8622031680652497
8,8,0.9706818562210919,0.30342338910482003,8,0.5111677646636963,3,10,10,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8451667622933546,0.7117073170731707,0.7666405426466012
9,9,0.9520334633558803,0.4071789999534121,9,0.32034897804260254,3,274,274,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8398092735469819,0.7117073170731707,0.8798369268586452
10,10,0.8744862590586436,0.5465111603027972,10,0.23846960067749023,3,312,312,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.8337660592610547,0.7117073170731707,0.9186105290072635
11,11,0.8399177455376663,0.14107263290735636,11,0.23028302192687988,3,121,124,False,False,OPT,0,rpi4-1,MobileNet,0.71878,0.843809487826455,0.7117073170731707,0.8912895912579905
