,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
0,0,0.9661158929409492,0.19040478210427897,0,0.9667384624481201,3,898,167,True,False,rpi4-1,MobileNet,0.7344827586206897,0.6901000127539099,Optimal,0
1,1,0.9576601102272917,0.8038202924826299,1,0.3677787780761719,3,126,126,True,False,rpi4-1,MobileNet,0.7344827586206897,0.888411324196699,Optimal,0
2,2,0.8961524281237789,0.12727911790642787,2,0.3085060119628906,3,120,120,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8738584417343397,Optimal,0
3,3,0.8900718371590637,1.9136911197385151,3,0.2551920413970947,3,195,195,True,False,rpi4-1,MobileNet,0.7344827586206897,0.922205460730813,Optimal,0
4,4,0.640168649876917,0.029150050274008004,4,0.28205204010009766,3,175,175,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9367745025434776,Optimal,0
5,5,0.8970809979746817,0.3277987527638496,5,0.20998716354370117,3,234,234,True,False,rpi4-1,MobileNet,0.7344827586206897,0.918700880323004,Optimal,0
6,6,0.8976585996816345,0.7421049169411874,6,0.23674440383911133,3,248,248,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9184120794695276,Optimal,0
7,7,0.9004333717594676,0.11436546138687824,7,0.23829889297485352,3,198,198,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8860413355336172,Optimal,0
8,8,0.9677199060313381,0.5021842101117997,8,0.20437049865722656,3,328,328,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8833814262946758,Optimal,0
9,9,0.9664852412536717,0.5878428880277409,9,0.22272801399230957,3,201,201,True,False,rpi4-1,MobileNet,0.7344827586206897,0.883998758683509,Optimal,0
10,10,0.9484534525929373,0.040022828009957684,10,0.23796463012695312,3,310,310,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8435292024846273,Optimal,0
11,11,0.7356303862623421,0.5481182201417422,11,0.23101592063903809,3,75,75,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9994261861791738,Optimal,0
12,12,0.8992206558088083,0.07941625645686032,12,0.3058617115020752,3,63,63,True,False,rpi4-1,MobileNet,0.7344827586206897,0.861019687644637,Optimal,0
13,13,0.9556000302208015,0.24961349920932868,13,0.26689624786376953,3,41,47,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8851206770363338,Optimal,0
14,14,0.9511966655744353,0.6395066215532518,14,0.23329734802246094,3,160,170,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8916430465231272,Optimal,0
15,15,0.7560114524665372,0.006956953456194757,15,0.24263906478881836,3,288,288,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9303151252439203,Optimal,0
16,16,0.9993760363829998,0.30062649733831187,16,0.24617457389831543,3,192,192,True,False,rpi4-1,MobileNet,0.7344827586206897,0.867553361118845,Optimal,0
17,17,0.6909000686283434,0.6126722108927635,17,0.2958338260650635,3,42,42,True,False,rpi4-1,MobileNet,0.7344827586206897,1.0,Optimal,0
18,18,0.9604450289653419,0.2564997362152569,18,0.23809075355529785,3,397,65,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8870188648276739,Optimal,0
19,19,0.856488324743812,0.3760119649075541,19,0.3675088882446289,3,174,174,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9389972169384389,Optimal,0
20,20,0.9624725529982817,0.05317937844567537,20,0.21762633323669434,3,308,308,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8448933641134493,Optimal,0
21,21,0.9024411387307403,0.05080682240951666,21,0.2240140438079834,3,242,242,True,False,rpi4-1,MobileNet,0.7344827586206897,0.872719004595358,Optimal,0
22,22,0.8251779108858222,0.2050341305499586,22,0.2891104221343994,3,166,166,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9336333509713235,Optimal,0
23,23,0.8663177549363477,0.5346674385220294,23,0.19840312004089355,3,281,281,True,False,rpi4-1,MobileNet,0.7344827586206897,0.934082501842171,Optimal,0
24,24,0.9815190194313598,0.37280865794739537,24,0.2062225341796875,3,154,154,True,False,rpi4-1,MobileNet,0.7344827586206897,0.876481869594665,Optimal,0
25,25,0.5712117181483711,1.2074197377251794,25,0.21660351753234863,0,338,98,True,False,rpi4-1,AlexNet,0.6,1.0,Optimal,0
26,26,0.9468821515252752,0.00633561562366298,26,0.2293398380279541,3,95,47,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8380492479466344,Optimal,0
27,27,0.8130342449864889,0.013103172628846277,27,0.19333338737487793,3,226,226,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9156667031305925,Optimal,0
28,28,0.6707156395843903,0.512427586571156,28,0.21805477142333984,3,238,238,True,False,rpi4-1,MobileNet,0.7344827586206897,1.0,Optimal,0
29,29,0.8985692081928285,0.2223942552686735,29,0.24097824096679688,3,158,158,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9133107787893997,Optimal,0
30,30,0.8442946351375399,0.01476027167329377,30,0.31363415718078613,3,310,310,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8703755903647018,Optimal,0
31,31,0.7104542951546822,0.44360721670636716,31,0.26228761672973633,3,137,99,True,False,rpi4-1,MobileNet,0.7344827586206897,1.0,Optimal,0
32,32,0.9174343994551424,0.3512251072805397,32,0.27947402000427246,3,92,92,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9085241795827736,Optimal,0
33,33,0.7972475528445566,0.15591773990990979,33,0.39292430877685547,3,306,302,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9093659606713301,Optimal,0
34,34,0.9894005407773696,0.7724757645068607,34,0.32057714462280273,3,80,80,True,False,rpi4-1,MobileNet,0.7344827586206897,0.87254110892166,Optimal,0
35,35,0.8401402108551241,0.17006599722522128,35,0.22059369087219238,3,307,307,True,False,rpi4-1,MobileNet,0.7344827586206897,0.93453935047104,Optimal,0
36,36,0.9917175417130566,0.4032487038118123,36,0.2780303955078125,3,67,21,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8713826084538165,Optimal,0
37,37,0.5510574769932336,0.13621312708072875,37,0.2191922664642334,0,187,207,True,False,rpi4-1,AlexNet,0.6,0.9792552151541238,Optimal,0
38,38,0.7759245449186163,0.14877944198769832,38,0.24042153358459473,3,131,131,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9563685839518126,Optimal,0
39,39,0.6944973021041968,0.07212213436172116,39,0.22347283363342285,3,298,298,True,False,rpi4-1,MobileNet,0.7344827586206897,0.9621623251820746,Optimal,0
40,40,0.9389311189577241,0.3313328199061042,40,0.21949052810668945,3,112,125,True,False,rpi4-1,MobileNet,0.7344827586206897,0.8977758198314828,Optimal,0
