,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,QoS,algorithm,mc_run
0,0,1.0,0.5,0,0.5696940422058105,3,951,943,True,False,jetson2,MobileNet,0.65,0.8075764894485473,Optimal,0
1,1,1.0,0.5,1,0.2572777271270752,3,874,874,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
2,2,1.0,0.5,2,0.22652935981750488,3,850,850,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
3,3,1.0,0.5,3,0.17700719833374023,3,699,699,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
4,4,1.0,0.5,4,0.1818230152130127,3,982,776,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
5,5,1.0,0.5,5,0.16899418830871582,3,591,794,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
6,6,1.0,0.5,6,0.17722010612487793,3,697,697,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
7,7,1.0,0.5,7,0.2080368995666504,3,721,772,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
8,8,1.0,0.5,8,0.22688794136047363,3,741,741,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
9,9,1.0,0.5,9,0.26654505729675293,3,972,972,True,False,jetson2,MobileNet,0.65,0.825,Optimal,0
10,10,1.0,0.0,10,0.3343632221221924,3,208,208,True,True,rpi4-1,MobileNet,0.65,0.7414091944694519,Optimal,0
11,11,1.0,0.0,11,0.2644541263580322,3,286,286,True,True,rpi4-1,MobileNet,0.65,0.7588864684104919,Optimal,0
12,12,1.0,0.0,12,0.21030235290527344,3,324,324,True,True,rpi4-1,MobileNet,0.65,0.7724244117736816,Optimal,0
13,13,1.0,0.0,13,0.22861218452453613,3,184,202,True,True,rpi4-1,MobileNet,0.65,0.7678469538688659,Optimal,0
14,14,1.0,0.0,14,0.2407529354095459,3,154,155,True,True,rpi4-1,MobileNet,0.65,0.7648117661476135,Optimal,0
15,15,1.0,0.0,15,0.2366347312927246,3,80,80,True,True,rpi4-1,MobileNet,0.65,0.7658413171768188,Optimal,0
16,16,1.0,0.0,16,0.23911786079406738,3,80,80,True,True,rpi4-1,MobileNet,0.65,0.7652205348014831,Optimal,0
17,17,1.0,0.0,17,0.26700329780578613,3,166,167,True,True,rpi4-1,MobileNet,0.65,0.7582491755485534,Optimal,0
18,18,1.0,0.0,18,0.23471879959106445,3,223,223,True,True,rpi4-1,MobileNet,0.65,0.7663203001022338,Optimal,0
19,19,1.0,0.0,19,0.2547309398651123,3,262,262,True,True,rpi4-1,MobileNet,0.65,0.7613172650337219,Optimal,0
20,20,0.0,0.0,20,0.6048016548156738,0,442,442,False,True,jetson,AlexNet,0.6,0.8487995862960815,Optimal,0
21,21,0.0,0.0,21,0.2787785530090332,0,479,507,False,True,jetson,AlexNet,0.6,0.9303053617477417,Optimal,0
22,22,0.0,0.0,22,0.23516058921813965,0,461,461,False,True,jetson,AlexNet,0.6,0.9412098526954651,Optimal,0
23,23,0.0,0.0,23,0.1833953857421875,0,341,341,False,True,jetson,AlexNet,0.6,0.9541511535644531,Optimal,0
24,24,0.0,0.0,24,0.16631817817687988,0,756,427,False,True,jetson,AlexNet,0.6,0.95842045545578,Optimal,0
25,25,0.0,0.0,25,0.16727805137634277,0,489,433,False,True,jetson,AlexNet,0.6,0.9581804871559143,Optimal,0
26,26,0.0,0.0,26,0.14742016792297363,0,476,476,False,True,jetson,AlexNet,0.6,0.9631449580192566,Optimal,0
27,27,0.0,0.0,27,0.18932414054870605,0,598,598,False,True,jetson,AlexNet,0.6,0.9526689648628235,Optimal,0
28,28,0.0,0.0,28,0.18679404258728027,0,377,381,False,True,jetson,AlexNet,0.6,0.9533014893531799,Optimal,0
29,29,0.0,0.0,29,0.23152804374694824,0,423,423,False,True,jetson,AlexNet,0.6,0.9421179890632629,Optimal,0
30,0,1.0,0.0,10,0.2569315433502197,3,208,208,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7524337808291117,EGP,0
31,1,1.0,0.0,11,0.23085975646972656,3,286,286,True,True,rpi4-1,MobileNet,0.6333333333333333,0.758951727549235,EGP,0
32,2,1.0,0.0,12,0.20974397659301758,3,324,324,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7642306725184123,EGP,0
33,3,1.0,0.0,13,0.21255040168762207,3,184,202,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7635290662447611,EGP,0
34,4,1.0,0.0,14,0.27370381355285645,3,154,155,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7482407132784525,EGP,0
35,5,1.0,0.0,15,0.33039259910583496,3,80,80,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7340685168902079,EGP,0
36,6,1.0,0.0,16,0.24663972854614258,3,80,80,True,True,rpi4-1,MobileNet,0.6333333333333333,0.755006734530131,EGP,0
37,7,1.0,0.0,17,0.24726104736328125,3,166,167,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7548514048258463,EGP,0
38,8,1.0,0.0,18,0.23185110092163086,3,223,223,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7587038914362589,EGP,0
39,9,1.0,0.0,19,0.20878052711486816,3,262,262,True,True,rpi4-1,MobileNet,0.6333333333333333,0.7644715348879496,EGP,0
40,10,0.0,0.0,20,0.20392966270446777,3,442,442,False,True,jetson,MobileNet,0.6333333333333333,0.9490175843238831,EGP,0
41,11,0.0,0.0,21,0.18703651428222656,3,771,507,False,True,jetson,MobileNet,0.6333333333333333,0.9532408714294434,EGP,0
42,12,0.0,0.0,22,0.14080166816711426,3,461,461,False,True,jetson,MobileNet,0.6333333333333333,0.9647995829582214,EGP,0
43,13,0.0,0.0,23,0.16990447044372559,3,341,341,False,True,jetson,MobileNet,0.6333333333333333,0.9575238823890686,EGP,0
44,14,0.0,0.0,24,0.2991805076599121,3,756,427,False,True,jetson,MobileNet,0.6333333333333333,0.925204873085022,EGP,0
45,15,0.0,0.0,25,0.22282767295837402,3,401,433,False,True,jetson,MobileNet,0.6333333333333333,0.9442930817604065,EGP,0
46,16,0.0,0.0,26,0.17770981788635254,3,476,476,False,True,jetson,MobileNet,0.6333333333333333,0.9555725455284119,EGP,0
47,17,0.0,0.0,27,0.15559935569763184,3,598,598,False,True,jetson,MobileNet,0.6333333333333333,0.961100161075592,EGP,0
48,18,0.0,0.0,28,0.1491374969482422,3,380,381,False,True,jetson,MobileNet,0.6333333333333333,0.9627156257629395,EGP,0
49,19,0.0,0.0,29,0.13247036933898926,3,423,423,False,True,jetson,MobileNet,0.6333333333333333,0.9668824076652527,EGP,0
50,20,1.0,0.5,0,0.17744135856628418,3,951,943,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
51,21,1.0,0.5,1,0.17266607284545898,3,874,874,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
52,22,1.0,0.5,2,0.23855185508728027,3,850,850,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
53,23,1.0,0.5,3,0.3043222427368164,3,699,699,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
54,24,1.0,0.5,4,0.22918343544006348,3,982,776,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
55,25,1.0,0.5,5,0.18950343132019043,3,591,794,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
56,26,1.0,0.5,6,0.18341588973999023,3,697,697,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
57,27,1.0,0.5,7,0.159470796585083,3,721,772,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
58,28,1.0,0.5,8,0.16335439682006836,3,741,741,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
59,29,1.0,0.5,9,0.13472843170166016,3,972,972,True,False,jetson2,MobileNet,0.6333333333333333,0.8166666666666667,EGP,0
60,0,1.0,0.0,10,0.240159273147583,3,208,208,True,True,rpi4-1,MobileNet,0.65,0.7649601817131042,AGP,0
61,1,1.0,0.0,11,0.21837735176086426,3,286,286,True,True,rpi4-1,MobileNet,0.65,0.7704056620597839,AGP,0
62,2,1.0,0.0,12,0.22022223472595215,3,324,324,True,True,rpi4-1,MobileNet,0.65,0.7699444413185119,AGP,0
63,3,1.0,0.0,13,0.20861458778381348,3,184,202,True,True,rpi4-1,MobileNet,0.65,0.7728463530540466,AGP,0
64,4,1.0,0.0,14,0.207291841506958,3,154,155,True,True,rpi4-1,MobileNet,0.65,0.7731770396232605,AGP,0
65,5,1.0,0.0,15,0.2020413875579834,3,80,80,True,True,rpi4-1,MobileNet,0.65,0.7744896531105041,AGP,0
66,6,1.0,0.0,16,0.1993107795715332,3,80,80,True,True,rpi4-1,MobileNet,0.65,0.7751723051071167,AGP,0
67,7,1.0,0.0,17,0.2890796661376953,3,166,167,True,True,rpi4-1,MobileNet,0.65,0.7527300834655761,AGP,0
68,8,1.0,0.0,18,0.2060081958770752,3,223,223,True,True,rpi4-1,MobileNet,0.65,0.7734979510307312,AGP,0
