,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,0.8289656981955518,0.599880457640753,20,0.4962952136993408,3,298,299,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8149452680941903,0.650974025974026,0.9110041638892371
1,1,0.9297333424715795,0.5630189572280134,21,0.2885150909423828,3,325,325,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.905080821208081,0.650974025974026,0.8606203417512233
2,2,0.9827709758067776,0.5878374883950835,22,0.23653578758239746,3,142,142,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8384119682049238,0.650974025974026,0.8341015250836241
3,3,0.9081852175634044,0.6585743263588555,23,0.22742366790771484,3,17,17,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8147020938676798,0.650974025974026,0.8713944042053108
4,4,0.7675125211885117,0.5965305279060582,24,0.2445545196533203,3,183,206,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8223581811931876,0.650974025974026,0.9417307523927572
5,5,0.8329275253667252,0.4339233167400305,25,0.24713373184204102,3,81,81,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8694727513040226,0.650974025974026,0.9090232503036504
6,6,0.9908590984794788,0.4928494123016016,26,0.21811199188232422,3,348,67,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8805312886475263,0.650974025974026,0.8300574637472735
7,7,0.8259768359947743,0.3887872322315328,27,0.2219069004058838,3,913,150,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8544269517289491,0.650974025974026,0.9124985949896258
8,8,0.9861500724881361,0.3510721364639473,28,0.2225017547607422,3,28,28,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8169974867362919,0.650974025974026,0.832411976742945
9,9,0.9882425873636287,0.4832764209539357,29,0.2438220977783203,3,65,57,True,False,Optimal,0,rpi4-1,MobileNet,0.71878,0.8277867688527687,0.650974025974026,0.8313657193051986
10,10,0.8289656981955518,0.599880457640753,20,0.25891900062561035,3,298,299,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8149452680941903,0.650974025974026,0.9110041638892371
11,11,0.9297333424715795,0.5630189572280134,21,0.227616548538208,3,325,325,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.905080821208081,0.650974025974026,0.8606203417512233
12,12,0.9827709758067776,0.5878374883950835,22,0.2023756504058838,3,142,142,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8384119682049238,0.650974025974026,0.8341015250836241
13,13,0.9081852175634044,0.6585743263588555,23,0.19031524658203125,3,17,17,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8147020938676798,0.650974025974026,0.8713944042053108
14,14,0.7675125211885117,0.5965305279060582,24,0.22807002067565918,3,183,206,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8223581811931876,0.650974025974026,0.9417307523927572
15,15,0.8329275253667252,0.4339233167400305,25,0.21235918998718262,3,81,81,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8694727513040226,0.650974025974026,0.9090232503036504
16,16,0.9908590984794788,0.4928494123016016,26,0.21630120277404785,3,348,67,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8805312886475263,0.650974025974026,0.8300574637472735
17,17,0.8259768359947743,0.3887872322315328,27,0.25693464279174805,3,913,150,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8544269517289491,0.650974025974026,0.9124985949896258
18,18,0.9861500724881361,0.3510721364639473,28,0.2509908676147461,3,28,28,True,False,EGP,0,rpi4-1,MobileNet,0.71878,0.8169974867362919,0.650974025974026,0.832411976742945
