,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,algorithm,mc_run,client_id,served_model_name,served_pre_accuracy,QoS,served_accuracy,post-QoS
0,0,1.0,0.0,0,0.41419196128845215,3,326,326,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.6454936607900369
1,1,1.0,0.0,1,0.2327709197998047,3,83,83,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7362041815343606
2,2,1.0,0.0,2,0.2210397720336914,3,176,176,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7420697554174173
3,3,1.0,0.0,3,0.20417404174804688,3,158,187,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7505026205602395
4,4,1.0,0.0,4,0.2257523536682129,3,99,99,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7397134646001565
5,5,1.0,0.0,5,0.21057510375976562,3,103,103,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7473020895543802
6,6,1.0,0.0,6,0.20014405250549316,3,59,59,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7525176151815164
7,7,1.0,0.0,7,0.268496036529541,3,97,98,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7183416231694925
8,8,1.0,0.0,8,0.21326637268066406,3,201,201,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7459564550939309
9,9,1.0,0.0,9,0.2003800868988037,3,272,272,True,True,Optimal,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7523995979848611
10,10,1.0,0.0,0,0.25931859016418457,3,326,326,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7229303463521707
11,11,1.0,0.0,1,0.24509215354919434,3,83,83,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7300435646596658
12,12,1.0,0.0,2,0.19297122955322266,3,176,176,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7561040266576516
13,13,1.0,0.0,3,0.20715546607971191,3,158,187,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.749011908394407
14,14,1.0,0.0,4,0.24820518493652344,3,99,99,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7284870489660012
15,15,1.0,0.0,5,0.2407519817352295,3,103,103,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7322136505666482
16,16,1.0,0.0,6,0.21453619003295898,3,59,59,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7453215464177835
17,17,1.0,0.0,7,0.19889020919799805,3,97,98,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.753144536835264
18,18,1.0,0.0,8,0.19494056701660156,3,201,201,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7551193579259622
19,19,1.0,0.0,9,0.22735309600830078,3,272,272,True,True,EGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7389130934301126
20,20,1.0,0.0,0,0.2607741355895996,3,326,326,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7222025736394632
21,21,1.0,0.0,1,0.2506406307220459,3,83,83,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.72726932607324
22,22,1.0,0.0,2,0.22897005081176758,3,176,176,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7381046160283792
23,23,1.0,0.0,3,0.24123239517211914,3,158,187,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7319734438482034
24,24,1.0,0.0,4,0.22362136840820312,3,99,99,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7407789572301614
25,25,1.0,0.0,5,0.2403562068939209,3,103,103,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7324115379873025
26,26,1.0,0.0,6,0.2399909496307373,3,59,59,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7325941666188943
27,27,1.0,0.0,7,0.2232975959777832,3,97,98,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7409408434453714
28,28,1.0,0.0,8,0.1931459903717041,3,201,201,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7560166462484109
29,29,1.0,0.0,9,0.2153148651123047,3,272,272,True,True,AGP,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7449322088781106
30,30,1.0,0.0,0,0.2673344612121582,3,326,326,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7189224108281839
31,31,1.0,0.0,1,0.2422773838043213,3,83,83,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7314509495321023
32,32,1.0,0.0,2,0.21192097663879395,3,176,176,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.746629153114866
33,33,1.0,0.0,3,0.21693992614746094,3,158,187,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7441196783605325
34,34,1.0,0.0,4,0.2385857105255127,3,99,99,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7332967861715066
35,35,1.0,0.0,5,0.23935413360595703,3,103,103,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7329125746312845
36,36,1.0,0.0,6,0.21833276748657227,3,59,59,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7434232576909768
37,37,1.0,0.0,7,0.24779772758483887,3,97,98,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7286907776418435
38,38,1.0,0.0,8,0.224945068359375,3,201,201,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7401171072545755
39,39,1.0,0.0,9,0.21940040588378906,3,272,272,True,True,Knapsack,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7428894384923684
40,40,1.0,0.0,0,0.2354280948638916,3,326,326,True,True,Random,0,rpi4-1,MobileNet,0.71878,0.8098070827125,0.7051792828685259,0.7348755940023172
