,round,algorithm,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,87.14915364742838,0.008610010147094727,100,0,49,0.970242089419819,1.1658263889043052,0.5900072321637428,0.44580419580419584
1,0,EGP,87.14915364742838,0.008610010147094727,100,1,97,0.9562046743827866,3.0298372550989225,0.723919049398198,0.07483079770926129
2,0,EGP,87.14915364742838,0.008610010147094727,100,2,53,0.9013797636558736,0.5381130395339653,0.7519683152942231,0.5554029304029304
3,0,EGP,87.14915364742838,0.008610010147094727,100,3,5,0.9798656188564937,0.7290200644278358,0.5891444133499684,0.42378339694656486
4,0,EGP,87.14915364742838,0.008610010147094727,100,4,33,0.8951736566842764,1.18341004711011,0.6147490097623391,0.7132942962481024
5,0,EGP,87.14915364742838,0.008610010147094727,100,5,65,0.8898814521563061,0.43154549900686207,0.61247851737942,0.4221210250077184
6,0,EGP,87.14915364742838,0.008610010147094727,100,7,51,0.7789947938933356,0.9727532246007455,0.836205634525407,1.059206245933637
7,0,EGP,87.14915364742838,0.008610010147094727,100,8,38,0.8915688933061339,0.282890801416696,0.6588910485508229,0.9090583762021919
8,0,EGP,87.14915364742838,0.008610010147094727,100,9,61,0.8515423379120217,0.14248695456330582,0.7722597718231897,0.3827826812977099
9,0,EGP,87.14915364742838,0.008610010147094727,100,10,45,0.9560292064439186,1.2371734989384926,0.8076133214112369,0.47377622377622375
10,0,EGP,87.14915364742838,0.008610010147094727,100,11,74,0.9284205150091007,0.7807446105826455,0.8436232505434653,0.2617805287210042
11,0,EGP,87.14915364742838,0.008610010147094727,100,12,27,0.6866142612473045,0.09052924274949055,0.7437385444072517,0.37548682184584725
12,0,EGP,87.14915364742838,0.008610010147094727,100,13,64,0.9722258645255315,0.5567374758051123,0.6294926390647666,0.4812346231268173
13,0,EGP,87.14915364742838,0.008610010147094727,100,14,17,0.8520588024802987,0.5167422324355333,0.8588934814919857,0.3358477468618037
14,0,EGP,87.14915364742838,0.008610010147094727,100,15,36,0.9386748875778828,0.1854724754622228,0.3869508475200014,0.2996295152824946
15,0,EGP,87.14915364742838,0.008610010147094727,100,16,17,0.8689427910919678,0.17455939584849983,0.8588934814919857,0.2501942501942502
16,0,EGP,87.14915364742838,0.008610010147094727,100,17,96,0.7996563791244058,0.1246393823574189,0.7441646348647742,0.8557952741197348
17,0,EGP,87.14915364742838,0.008610010147094727,100,18,12,0.9139118693579039,0.10664037355090905,0.6500111322929923,0.47234873129473
18,0,EGP,87.14915364742838,0.008610010147094727,100,19,79,0.917584265648691,0.9736490461578571,0.8242175016909791,0.2742673992673993
19,0,EGP,87.14915364742838,0.008610010147094727,100,20,32,0.8441540687891738,0.3414026672089586,0.8666754346968129,0.26818222987048274
20,0,EGP,87.14915364742838,0.008610010147094727,100,21,68,0.9853255035424361,0.3650257877934934,0.6039667547405354,0.6145512281684878
21,0,EGP,87.14915364742838,0.008610010147094727,100,22,90,0.8721805011977987,1.25423883969355,0.6331934245278715,0.2501942501942502
22,0,EGP,87.14915364742838,0.008610010147094727,100,23,77,0.9294558051231854,0.3348358969110465,0.754901412821305,0.44873025973274716
23,0,EGP,87.14915364742838,0.008610010147094727,100,24,18,0.7337510753651665,0.6631335159945566,0.7884360552924097,0.42628897807965427
24,0,EGP,87.14915364742838,0.008610010147094727,100,25,39,0.941614551552079,1.7228774186438534,0.6630152329776219,0.4709030100334448
25,0,EGP,87.14915364742838,0.008610010147094727,100,26,12,0.9591103753673703,1.3620638710608275,0.6500111322929923,0.47234873129473
26,0,EGP,87.14915364742838,0.008610010147094727,100,27,93,0.6087156018709793,1.3015123210945245,0.7207072341157618,0.31684177157866134
27,0,EGP,87.14915364742838,0.008610010147094727,100,28,9,0.8990272873115277,0.7858589540842773,0.727335158919812,0.51168893129771
28,0,EGP,87.14915364742838,0.008610010147094727,100,29,87,0.9410372251518909,1.1242777417593497,0.6842265064291528,0.22398334008214266
29,0,EGP,87.14915364742838,0.008610010147094727,100,30,42,0.9068611226790209,0.20160357884233676,0.5471902519566034,0.27943573951634815
30,0,EGP,87.14915364742838,0.008610010147094727,100,31,60,0.9317456941995773,0.5094595968694349,0.6725703512910016,0.5956583969465649
31,0,EGP,87.14915364742838,0.008610010147094727,100,32,71,0.804253782919581,0.11804517183635449,0.6778628659736168,0.1279222328244275
32,0,EGP,87.14915364742838,0.008610010147094727,100,33,12,0.882185826700651,2.687166104560872,0.6500111322929923,0.35033961099104666
33,0,EGP,87.14915364742838,0.008610010147094727,100,34,45,0.9107942743141993,0.20170645111558255,0.8076133214112369,0.6359345172673108
34,0,EGP,87.14915364742838,0.008610010147094727,100,35,55,0.7967725944032675,0.7087542426380362,0.4972453308882633,0.5061954819950794
35,0,EGP,87.14915364742838,0.008610010147094727,100,36,40,0.9635805640414569,0.20664676187442013,0.6695043440224738,0.11621561171997316
36,0,EGP,87.14915364742838,0.008610010147094727,100,37,78,0.9116306271775818,0.22285096017285871,0.7031263878403875,0.3315018315018315
37,0,EGP,87.14915364742838,0.008610010147094727,100,38,81,0.9153755289416915,0.3183039556233948,0.5744028595345755,0.3857289623610722
38,0,EGP,87.14915364742838,0.008610010147094727,100,39,26,0.9582354817398369,0.5975943721317609,0.8074102763930497,0.7216125954198473
39,0,EGP,87.14915364742838,0.008610010147094727,100,40,70,0.7662620535074843,0.19565364126305013,0.6551637311176459,0.34708286882199924
40,0,EGP,87.14915364742838,0.008610010147094727,100,41,61,0.9756247157253803,0.33692850530674523,0.7722597718231897,0.29813875554750474
41,0,EGP,87.14915364742838,0.008610010147094727,100,42,56,0.7616658617833872,1.0413663503614738,0.6948751255981119,0.1477307811052794
42,0,EGP,87.14915364742838,0.008610010147094727,100,43,66,0.699006780958644,1.2072953730992524,0.5476230301158098,0.2619100706057228
43,0,EGP,87.14915364742838,0.008610010147094727,100,44,33,0.9558219563592804,0.24250998078532587,0.6147490097623391,0.40148643626904496
44,0,EGP,87.14915364742838,0.008610010147094727,100,45,7,0.8860011994982807,1.059545128541905,0.6370938176457569,0.4091303404901323
45,0,EGP,87.14915364742838,0.008610010147094727,100,46,70,0.6946534008972545,0.11193405471143095,0.6459363004910662,0.4149407291433684
46,0,EGP,87.14915364742838,0.008610010147094727,100,47,1,0.9936198732601286,2.407159858050198,0.5199955594566011,0.46576812977099236
47,0,EGP,87.14915364742838,0.008610010147094727,100,49,92,0.9662510954550085,0.6022722422501287,0.6746192847351127,0.7773419258429064
48,0,EGP,87.14915364742838,0.008610010147094727,100,50,51,0.8985428290935152,0.6707008265618849,0.836205634525407,0.9297248937597853
49,0,EGP,87.14915364742838,0.008610010147094727,100,51,90,0.7965186905132423,0.08810896499763246,0.6331934245278715,0.3857347328244275
50,0,EGP,87.14915364742838,0.008610010147094727,100,52,85,0.8459752819531625,0.10904038806917646,0.6332639058421335,0.1868038470140908
51,0,EGP,87.14915364742838,0.008610010147094727,100,53,80,0.9578583205159871,3.204253092486458,0.3612157313294464,0.8316054917343794
52,0,EGP,87.14915364742838,0.008610010147094727,100,54,0,0.9733347513123569,0.3241504570952433,0.5991143454548719,0.6119944427292374
53,0,EGP,87.14915364742838,0.008610010147094727,100,55,78,0.9052324245418297,0.3385063712310322,0.7031263878403875,0.5987855129039255
54,0,EGP,87.14915364742838,0.008610010147094727,100,56,63,0.8884322567366087,0.5721853180733373,0.801359554055911,0.5467032967032968
55,0,EGP,87.14915364742838,0.008610010147094727,100,57,42,0.8269963687223274,0.863567184554503,0.5471902519566034,0.29957771735986577
56,0,EGP,87.14915364742838,0.008610010147094727,100,58,31,0.9780812501675014,0.17816803229243156,0.5438210140554949,0.51497375733251
57,0,EGP,87.14915364742838,0.008610010147094727,100,59,93,0.9682527545824797,1.9336253293324153,0.7207072341157618,0.6500759054435047
58,0,EGP,87.14915364742838,0.008610010147094727,100,60,41,0.9751083395134218,0.6869871605162197,0.4513654229699769,0.2783605283605284
59,0,EGP,87.14915364742838,0.008610010147094727,100,61,90,0.9181509083297401,0.8476328174457651,0.6331934245278715,0.5749295163738886
60,0,EGP,87.14915364742838,0.008610010147094727,100,62,8,0.7013447340656759,0.5700203921844305,0.6200252600645043,0.27933177933177933
61,0,EGP,87.14915364742838,0.008610010147094727,100,63,24,0.9111979726159483,0.7411161811842433,0.6640662311324885,0.384750715648855
62,0,EGP,87.14915364742838,0.008610010147094727,100,64,72,0.9532368661705631,0.6675123309385038,0.6783999190636721,0.5785934435416082
63,0,EGP,87.14915364742838,0.008610010147094727,100,65,28,0.8202008827693837,0.9806179057525071,0.6225092080109885,0.807415709349024
64,0,EGP,87.14915364742838,0.008610010147094727,100,66,30,0.9317865702022414,0.2815431510781711,0.7241086102248069,0.3399479505530254
65,0,EGP,87.14915364742838,0.008610010147094727,100,67,18,0.6732209799180501,0.14156542668335007,0.7884360552924097,0.3081242641065121
66,0,EGP,87.14915364742838,0.008610010147094727,100,68,69,0.6809694296978297,0.7607147844094067,0.6672161779610929,0.37466304159194774
67,0,EGP,87.14915364742838,0.008610010147094727,100,69,57,0.8578725025940224,1.6221992861494434,0.7499317630294534,1.059206245933637
68,0,EGP,87.14915364742838,0.008610010147094727,100,70,11,0.9655850459801242,1.1158832839889352,0.6892694407990627,1.0787335388063883
69,0,EGP,87.14915364742838,0.008610010147094727,100,71,10,0.733911132958421,1.01586160324009,0.8261017023501956,0.6224110937150525
70,0,EGP,87.14915364742838,0.008610010147094727,100,72,40,0.9659999900520153,0.4710626139740332,0.6695043440224738,0.06941657376439986
71,0,EGP,87.14915364742838,0.008610010147094727,100,73,65,0.43170631068011733,0.887964146527357,0.61247851737942,0.22358197358197357
72,0,EGP,87.14915364742838,0.008610010147094727,100,74,62,0.8623642284085001,0.32354902373958216,0.5234449027425574,0.28296703296703296
73,0,EGP,87.14915364742838,0.008610010147094727,100,75,13,0.9990869085297157,0.12060002038295559,0.7701709965638112,0.481167026860142
74,0,EGP,87.14915364742838,0.008610010147094727,100,76,38,0.8177074146462745,0.22561642752299915,0.8293240904479486,0.7413841412160269
75,0,EGP,87.14915364742838,0.008610010147094727,100,77,70,0.4948595012950694,0.1625719089350149,0.6459363004910662,0.4149407291433684
76,0,EGP,87.14915364742838,0.008610010147094727,100,78,37,0.8852336722358991,0.10132479077582354,0.7545766697401424,0.6267054350257213
77,0,EGP,87.14915364742838,0.008610010147094727,100,79,90,0.8619199003726205,0.0898191688082747,0.6331934245278715,0.26818222987048274
78,0,EGP,87.14915364742838,0.008610010147094727,100,80,15,0.6219155893557364,0.6000029644729561,0.7479631592194376,0.6387410105538434
79,0,EGP,87.14915364742838,0.008610010147094727,100,81,70,0.8683737841304485,1.0761136840309886,0.6551637311176459,0.34708286882199924
