,round,algorithm,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,0.728396821745463,0.32163095474243164,100,0,49,0.942315752119058,0.13058637937586628,0.7129663576051415,1.699871189351653
1,0,EGP,0.8551538971694332,0.32163095474243164,100,1,97,0.705913343043246,1.04070291615812,0.6538385667932742,2.2287900632139293
2,0,EGP,0.8286002046266364,0.32163095474243164,100,2,53,0.9711435638321848,0.598784606656826,0.7839466081567956,1.3767977820135158
3,0,EGP,0.8261388693273267,0.32163095474243164,100,3,5,0.9649781150264514,2.0073309194745654,0.6504348017243173,2.173225659690628
4,0,EGP,0.8085806132155393,0.32163095474243164,100,4,33,0.8573758906960933,0.38126725014409724,0.715726665066597,1.5872149898412222
5,0,EGP,0.6578843876113125,0.32163095474243164,100,5,65,0.9094672088406547,0.2885302765157903,0.7847172785630632,3.0859367490147074
6,0,EGP,0.8858912656314663,0.32163095474243164,100,6,62,0.9755435706490996,1.9775009862402624,0.8342672192179702,2.412206572769953
7,0,EGP,0.7048021281656678,0.32163095474243164,100,7,51,0.9295836845081857,0.19104945459836659,0.7412594856937965,2.201407178869742
8,0,EGP,0.8231038501008152,0.32163095474243164,100,8,38,0.8599865004838452,0.5860587859485213,0.7929707132904926,2.019941348973607
9,0,EGP,0.7843640727100623,0.32163095474243164,100,9,61,0.8569504415908775,0.06151714701451772,0.7255756428977559,1.5610024264482862
10,0,EGP,0.7704919558560857,0.32163095474243164,100,10,45,0.8472172034149007,0.9180473435765015,0.5680094222812435,1.8170888793473594
11,0,EGP,0.7808079488403135,0.32163095474243164,100,11,74,0.8989601616121832,0.5026508444032453,0.7365125644722695,1.8823333703005434
12,0,EGP,0.7633706223547402,0.32163095474243164,100,12,27,0.9226763824076617,0.7760937123906766,0.5985089145900623,1.521550149755278
13,0,EGP,0.720905751964545,0.32163095474243164,100,13,64,0.9994357412944084,1.1555678404579142,0.6740632959002438,2.319648093841642
14,0,EGP,0.7618049545270726,0.32163095474243164,100,14,17,0.9028631714466573,0.21586478315472268,0.931689408224527,2.5978152378839967
15,0,EGP,0.5750831618747914,0.32163095474243164,100,15,36,0.9754231978279979,0.30852708399954876,0.6101303798906191,2.731231375564741
16,0,EGP,1.0,0.32163095474243164,100,16,17,0.6916233734164061,2.387061189291602,0.71357555511976,1.7007299270072993
17,0,EGP,0.8390794176706122,0.32163095474243164,100,18,12,0.8627217514194647,0.20129882203812668,0.8539882691135425,1.766837233802393
18,0,EGP,0.9321352170718817,0.32163095474243164,100,19,79,0.05245396720251283,0.6011996841480319,0.6059657358947388,1.279847513429215
19,0,EGP,0.8499888199929737,0.32163095474243164,100,20,32,0.8520419933659162,0.09515177813316589,0.727101338503958,0.9705603038936372
20,0,EGP,0.7987071059366904,0.32163095474243164,100,22,90,0.9530942183079363,0.2940809192287408,0.7261276263269815,1.172176899957063
21,0,EGP,0.6517638785369013,0.32163095474243164,100,23,77,0.9683356947452897,0.1389557770329721,0.6515248859655645,2.037262947765332
22,0,EGP,0.6888442359587016,0.32163095474243164,100,24,18,0.9533046323131354,0.26208703089651136,0.8244759191413065,2.7295011054503506
23,0,EGP,0.83045936562657,0.32163095474243164,100,25,39,0.7878341658246617,0.3104965904367833,0.7152250075618735,1.6428571428571428
24,0,EGP,0.8556243865888643,0.32163095474243164,100,26,12,0.8925462839390458,0.5158711738185525,0.8539882691135425,1.766837233802393
25,0,EGP,0.8738386490342984,0.32163095474243164,100,27,93,0.7670673397907418,0.014995446439120232,0.8562052534513795,1.2766089560961356
26,0,EGP,0.723673809268975,0.32163095474243164,100,28,9,0.8309465458982473,0.1629700394770922,0.6934405265741423,2.2387018501668186
27,0,EGP,0.7498172713601039,0.32163095474243164,100,29,87,0.7319500654336717,0.6514204153929695,0.5534021109685983,2.260507929466563
28,0,EGP,0.7752083678294528,0.32163095474243164,100,30,42,0.9598522748171885,0.5363624332453614,0.6413923160689678,1.1919789612097305
29,0,EGP,0.9461467708393776,0.32163095474243164,100,31,60,0.8875938592438838,2.3567549683076603,0.779887400922639,1.9446845617227781
30,0,EGP,0.8676564543732155,0.32163095474243164,100,32,71,0.883609502800636,1.1701570570952056,0.791510654359145,2.033098271155596
31,0,EGP,0.7897659773657645,0.32163095474243164,100,33,12,0.8527126802577644,0.2862976665731504,0.8539882691135425,2.388637892915505
32,0,EGP,0.6197601125102228,0.32163095474243164,100,34,45,0.9430447559941919,0.6114270118104768,0.5680094222812435,2.5386492181435063
33,0,EGP,0.7243237807575029,0.32163095474243164,100,35,55,0.8053438527036861,0.05029995012264213,0.7078610429624921,2.319648093841642
34,0,EGP,0.8217622550398209,0.32163095474243164,100,36,40,0.874090761096953,0.994406150197235,0.7227223109318694,2.019941348973607
35,0,EGP,0.8971961403725489,0.32163095474243164,100,37,78,0.9919529824232696,2.289197816645636,0.7863452631683674,1.583434413446543
