,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,70.43012261169929,0.9482021331787109,100,71.0,51,71
1,1,Optimal,79.45146783119789,0.46474123001098633,100,80.0,62,79
2,2,Optimal,72.99039191644856,0.7191359996795654,100,74.0,53,73
3,3,Optimal,81.91336832611132,0.8490257263183594,100,83.0,66,80
4,4,Optimal,69.30032321347016,0.5637140274047852,100,70.0,44,68
5,5,Optimal,71.49662060427022,14.096912860870361,100,72.0,53,70
6,6,Optimal,72.48773497117382,1.8189148902893066,100,73.0,55,73
7,7,Optimal,73.64197972729539,0.40861082077026367,100,74.0,55,73
8,8,Optimal,70.80332185558231,0.4819660186767578,100,71.0,58,70
9,9,Optimal,72.01411997486073,0.5235846042633057,100,73.0,51,72
10,10,Optimal,68.57199171459266,0.988706111907959,100,69.0,56,66
11,11,Optimal,70.40519229837781,0.6000070571899414,100,71.0,54,71
12,12,Optimal,79.64117524939458,0.41247105598449707,100,81.0,50,78
13,13,Optimal,68.42625892398041,0.5551862716674805,100,69.0,47,68
14,14,Optimal,69.59668091265637,0.5813000202178955,100,70.0,49,70
15,15,Optimal,66.96862733267139,0.7478091716766357,100,68.0,43,65
16,16,Optimal,73.14122923465972,0.5522618293762207,100,74.0,44,73
17,17,Optimal,73.28068189803552,0.6361961364746094,100,74.0,53,72
18,18,Optimal,73.60275155984505,0.5674941539764404,100,74.0,55,73
19,19,Optimal,72.5001275118552,0.4015531539916992,100,73.0,57,71
20,20,Optimal,72.28142209483563,0.3370351791381836,100,73.0,48,73
21,21,Optimal,69.57908356230227,4.674674987792969,100,70.0,55,69
22,22,Optimal,75.43444515748735,28.774648666381836,100,76.0,55,75
23,23,Optimal,83.16006548765027,0.7882659435272217,100,84.0,57,81
24,24,Optimal,72.37492841475881,0.7298648357391357,100,73.0,51,71
25,25,Optimal,73.41283169017343,0.611752986907959,100,74.0,55,73
26,26,Optimal,67.47773528978911,0.3698697090148926,100,68.0,40,67
27,27,Optimal,72.27709515564592,0.5535156726837158,100,73.0,54,72
28,28,Optimal,77.27859224560291,0.5137059688568115,100,78.0,60,77
29,29,Optimal,62.282576387577016,5.269041061401367,100,63.0,45,62
30,30,Optimal,71.63570617151484,0.7279648780822754,100,72.0,54,71
31,31,Optimal,67.54608147758637,0.8839850425720215,100,68.0,49,68
32,32,Optimal,74.31198581191981,1.4350168704986572,100,75.0,56,74
33,33,Optimal,73.38705255480775,1.1171348094940186,100,74.0,51,74
34,34,Optimal,75.29615965869982,0.7597081661224365,100,76.0,54,75
35,35,Optimal,76.45756648981708,1.4676151275634766,100,77.0,58,76
36,36,Optimal,72.80607161352454,0.7920639514923096,100,74.0,53,74
37,37,Optimal,71.5655682642548,0.7780909538269043,100,72.0,54,71
38,38,Optimal,77.56948482261691,0.7461791038513184,100,78.0,49,77
39,39,Optimal,70.17522010563886,0.9462709426879883,100,71.0,50,69
40,40,Optimal,69.62791296580508,0.7003209590911865,100,70.0,57,70
41,41,Optimal,81.29638367558222,1.0688676834106445,100,82.0,57,79
42,42,Optimal,70.66663692337646,0.6909968852996826,100,71.0,53,71
43,43,Optimal,67.44917769199918,0.6125860214233398,100,68.0,51,67
44,44,Optimal,73.4607148736152,0.7883608341217041,100,74.0,53,74
45,45,Optimal,77.22814892911991,0.5764138698577881,100,78.0,52,76
46,46,Optimal,68.29018909632902,0.7928128242492676,100,70.0,45,68
47,47,Optimal,71.36952862288177,0.5953879356384277,100,72.0,56,71
48,48,Optimal,75.73429903041605,0.5977897644042969,100,76.0,62,76
49,49,Optimal,77.17123670323825,0.5411131381988525,100,78.0,53,78
50,50,Optimal,70.53563270452625,123.49260091781616,100,72.0,50,70
51,51,Optimal,76.1831736695052,0.8242509365081787,100,77.0,51,75
52,52,Optimal,70.40747831028843,0.6969432830810547,100,71.0,50,70
53,53,Optimal,82.266518019684,1.0530028343200684,100,83.0,59,82
54,54,Optimal,73.43610621948046,0.6559019088745117,100,74.0,55,74
55,55,Optimal,70.46741440060691,1.4145331382751465,100,71.0,54,70
56,56,Optimal,69.47226677769133,1.5760807991027832,100,70.0,57,70
57,57,Optimal,68.56305136347815,0.8838889598846436,100,69.0,55,69
58,58,Optimal,65.39046404645744,0.4216330051422119,100,66.0,48,65
59,59,Optimal,68.66819243386948,1.9290549755096436,100,69.0,57,69
60,60,Optimal,72.28079865176305,4.421609878540039,100,73.0,55,71
61,61,Optimal,65.56303567341934,0.77799391746521,100,66.0,49,66
62,62,Optimal,78.86009976283667,0.86661696434021,100,80.0,50,79
63,63,Optimal,67.74176791116629,0.8913998603820801,100,68.0,58,68
64,64,Optimal,68.6296732762244,0.9914600849151611,100,69.0,52,68
65,65,Optimal,76.41687453886935,0.853442907333374,100,77.0,55,76
66,66,Optimal,72.6126199415722,0.4628176689147949,100,73.0,52,73
67,67,Optimal,69.25264134471378,0.626610279083252,100,70.0,53,69
68,68,Optimal,68.46914687504697,0.6990022659301758,100,69.0,54,68
69,69,Optimal,69.53787182735749,1.6206059455871582,100,70.0,55,68
